id,courseid,testid,stuid,Tflist,knowledgeList,score,totalScore
1466,15600,50055,5059,"0,1,1,1,1,1,0,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1467,15600,50051,5100,"0,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1468,15600,50056,5056,"1,1,1,1,1,1,0,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",18,20
1469,15600,50054,5075,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1470,15600,50056,5059,"1,1,1,1,0,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",18,20
1471,15600,50055,5075,"0,1,1,1,0,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1472,15600,50059,5056,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1473,15600,50056,5075,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1474,15600,50060,5056,"1,1,1,1,0,0,0,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",14,20
1475,15600,50059,5059,"1,0,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1476,15600,50059,5075,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1477,15600,-1,5056,"0,1,1,1,0,0,0,1,0,1","8_9_1,8_9_2,8_9_3,7_1_2,11_2_2,4_7_1,8_4_5",10,20
1478,15600,-1,5056,"1,1,0,1,1,0,0,0,1,1","8_9_1,8_9_2,8_9_3,11_2_2,4_7_1,8_4_5,8_4_1,8_4_2",12,20
1479,15600,-1,5056,"0,1,0,1,1,1,0,0,1,1","8_4_2,8_4_3,11_2_2,2_2_3",12,20
1480,15600,50060,5059,"1,1,1,1,1,0,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",18,20
1481,15600,-1,5056,"1,0,1,0,0,0,1,1","8_4_3,2_2_1,2_2_2,2_2_3,2_1_1,8_4_2",8,16
1482,15600,50060,5075,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1483,15600,-1,5056,"1,1,1,1,1,1,0,1,1,1","2_2_1,2_2_2,2_2_3,2_1_1,8_4_1,8_4_2,2_3_5,2_5_3",18,20
1484,15600,-1,5075,"1,1,1,0,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_4,11_4_5,7_5_2,7_1_2,11_3_1,11_6_1,4_7_1",18,20
1485,15600,-1,5075,"1,1","7_5_4,7_5_2",4,4
1489,15600,-1,5058,"0,1,0,1,1,1,1,0,1,1","3_1_4,3_1_3,5_3_3,5_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_1",14,20
1490,15600,-1,5058,"1,1,1,1,0,1,1,1,1,0","2_4_2,2_4_1,2_4_6,2_5_3",16,20
1491,15600,-1,5058,"1,1,1,1,1,1,1,1,1,1","2_4_6,3_1_4,3_1_3,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,5_3_3,5_3_2",20,20
1492,15600,50051,5081,"0,1,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1493,15600,50052,5081,"1,0,0,1,1,1,1,1,1,1","6_3_2,6_3_1",16,20
1494,15600,50051,5083,"1,1,1,0,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1499,15600,50052,5083,"1,1,0,1,1,0,1,1,1,0","6_3_2,6_3_1",14,20
1500,15600,50051,5077,"0,1,1,0,1,0,1,1,1,1","4_7_1,4_7_4,6_3_2",14,20
1501,15600,-1,5084,"1,1,1,1,1,1,0,0,0,1","3_1_1,3_1_2,3_1_3,3_1_5,2_5_2,2_4_3,2_4_4",14,20
1502,15600,-1,5084,"0,0,0,0,0,0,1,1,1,1","4_6_2,2_5_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_2_1,5_3_1",8,20
1503,15600,-1,5084,"0,0,0,0,0,0,1,1,1,1","4_6_2,2_5_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_2_1,5_3_1",8,20
1504,15600,50052,5077,"1,0,1,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1505,15600,-1,5084,"1,1,1,1,0,1,1,1,1,0","2_4_1,2_4_2,5_3_1,2_4_6",16,20
1506,15600,50053,5077,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1507,15600,50054,5077,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1508,15600,50055,5077,"1,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",20,20
1509,15600,-1,5077,"0,0,1","8_4_1,8_4_2,4_7_1",2,6
1510,15600,-1,5064,"0,1,1,1,1,1,0,1,1,1","2_2_3,5_3_2,5_3_3,2_3_1,3_1_4,4_6_2,3_1_1,5_1_2,5_3_1",16,20
1511,15600,-1,5064,"1,1,1,1,1,0,1,0","2_2_1,2_2_2,2_2_3,2_1_1,8_4_2,4_6_2",12,16
1512,15600,-1,5064,"1,1,1,1,1,1,1,1,1,1","8_4_3,8_4_2,8_4_1,8_4_5",20,20
1516,15600,-1,5061,"1,1,1,1,0","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3",8,10
1517,15600,-1,5061,"1,1,1,1,1,1,1,1,0,1","2_4_2,2_5_3,2_4_6,2_4_1,2_4_3,2_4_4,2_4_5,5_1_3",18,20
1518,15600,-1,5061,"1,1,1,1,1,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,2_1_1",14,14
1519,15600,50059,5061,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1520,15600,50060,5061,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1521,15600,50051,5061,"1,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1522,15600,50053,5061,"1,1,1,1,1,1,1,1,1,0","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1524,15600,50052,5061,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1525,15600,50054,5061,"1,1,0,0,1,1,0,0,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",10,20
1526,15600,50055,5061,"0,1,1,1,1,1,1,1,1,0","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1527,15600,50056,5061,"1,1,1,0,1,1,1,1,1,0","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1528,15600,50051,5108,"1,1,1,1,1,1,1,1,1,0","4_7_1,4_7_4,6_3_2",18,20
1529,15600,50052,5108,"1,1,0,1,1,1,0,0,1,0","6_3_2,6_3_1",12,20
1530,15600,-1,5066,"1,0,1,1,1,1,1,1,1,1","3_1_1,3_1_2,2_4_1,2_3_3,4_6_2,3_1_3,3_1_5",18,20
1531,15600,50053,5108,"1,1,0,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",16,20
1532,15600,50051,5066,"1,1,1,1,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1533,15600,50054,5108,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1534,15600,50055,5108,"0,1,1,1,1,1,0,1,1,0","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",14,20
1535,15600,50056,5108,"1,1,1,1,1,0,0,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1536,15600,50059,5108,"1,0,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1537,15600,50052,5086,"1,0,0,1,1,1,1,1,1,1","6_3_2,6_3_1",16,20
1538,15600,50060,5108,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1539,15600,50051,5092,"1,1,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",20,20
1540,15600,50051,5079,"0,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1541,15600,-1,5101,"1,1,1,1,1,1,1,1,1,1","2_2_3,8_4_2,2_4_2,5_3_1,3_1_3,3_1_1,2_4_1,1_1_1,1_1_3",20,20
1542,15600,-1,5101,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_4_3",20,20
1543,15600,50051,5088,"1,1,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",20,20
1544,15600,50052,5079,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1545,15600,50052,5088,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1546,15600,50052,5092,"1,1,1,0,1,1,0,1,1,1","6_3_2,6_3_1",16,20
1547,15600,50053,5079,"1,1,1,1,1,0,1,1,0,0","8_4_1,8_4_2,8_9_4,8_9_3",14,20
1548,15600,-1,5101,"0,1,1,1,1,1,1,1,1,1","8_4_3,1_1_2,1_1_3,4_3_1,8_4_1,8_4_2",18,20
1549,15600,50053,5092,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1550,15600,50051,5101,"1,1,1,1,1,1,0,1,0,1","4_7_1,4_7_4,6_3_2",16,20
1551,15600,50051,5101,"1,1,1,1,1,1,0,1,0,1","4_7_1,4_7_4,6_3_2",16,20
1552,15600,50051,5101,"1,1,1,1,1,1,0,1,0,1","4_7_1,4_7_4,6_3_2",16,20
1553,15600,50054,5092,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1554,15600,50052,5101,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1555,15600,50053,5101,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1556,15600,50054,5101,"1,1,1,1,1,1,1,0,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",18,20
1557,15600,50055,5101,"1,1,1,1,1,1,1,1,1,0","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1558,15600,50056,5101,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1559,15600,50053,5086,"1,1,1,1,1,1,1,1,0,0","8_4_1,8_4_2,8_9_4,8_9_3",16,20
1560,15600,50059,5101,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1561,15600,50054,5079,"1,1,1,1,1,1,0,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",18,20
1562,15600,50060,5101,"1,1,1,1,0,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",18,20
1563,15600,50055,5079,"0,1,1,0,1,1,0,1,1,0","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",12,20
1564,15600,50054,5086,"1,1,1,0,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",18,20
1565,15600,50051,5102,"0,1,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1566,15600,50056,5079,"1,0,1,1,1,1,1,0,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1567,15600,-1,5094,"0,1,1,1,0,1,1,0,1,1","8_4_2,2_4_2,8_4_3,3_1_3,3_1_1,2_4_3,2_4_4,5_1_2",14,20
1568,15600,50052,5102,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1569,15600,50053,5088,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1570,15600,-1,5094,"1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6",4,4
1571,15600,50055,5086,"1,1,1,1,0,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1572,15600,50054,5088,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1573,15600,50056,5086,"1,1,1,0,1,1,1,1,1,0","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1574,15600,-1,5094,"1,1,1,1,1,1,1,0,1,1","2_4_1,2_4_2,2_4_6,2_5_3",18,20
1575,15600,-1,5094,"1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6",4,4
1576,15600,-1,5094,"1,0,1,1,1,1,1,1,1,1","2_4_1,2_4_2,2_4_6,2_5_3,2_4_3,2_4_4",18,20
1577,15600,50055,5092,"0,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1578,15600,50056,5092,"1,1,1,1,1,1,0,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",18,20
1579,15600,50053,5102,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1580,15600,50059,5092,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1581,15600,50060,5092,"1,1,1,1,1,0,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",18,20
1582,15600,50055,5088,"1,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",20,20
1583,15600,50054,5102,"1,1,1,0,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",18,20
1584,15600,-1,5093,"1,1,1,1,1,0,1,1","8_4_1,8_4_2,4_6_2,4_2_1,4_2_3",14,16
1585,15600,50056,5088,"1,0,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",18,20
1586,15600,50056,5088,"1,0,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",18,20
1587,15600,50059,5088,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1588,15600,-1,5092,"1,1,1,1,1,1,0,1,0,1","3_1_1,3_1_2,11_2_2,7_1_1,11_4_1,11_4_2,11_4_3,11_4_4,11_4_5,6_3_2,5_2_1",16,20
1589,15600,50060,5088,"1,1,1,1,1,0,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",18,20
1590,15600,-1,5105,"1,1,1,1,1,0,1,1,1,1","3_1_1,5_1_2,2_2_1,2_2_2,2_2_3,3_1_2,3_1_3,1_1_1,2_3_3,3_2_4",18,20
1591,15600,-1,5092,"1,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_4_5,11_3_1,11_6_1",20,20
1592,15600,-1,5109,"1,1,1,1,1,1,1,0,1,1","4_6_1,3_1_1,2_4_2,3_1_3,2_5_2,2_3_1",18,20
1593,15600,-1,5086,"1,0,0,1,0,1,1,1,0,1","11_2_2,8_9_1,8_9_2,8_9_3,8_4_5,11_2_1,11_6_1,8_4_2,8_9_4",12,20
1594,15600,-1,5086,"1,0,0,1,0,1,1,1,0,1","11_2_2,8_9_1,8_9_2,8_9_3,8_4_5,11_2_1,11_6_1,8_4_2,8_9_4",12,20
1595,15600,-1,5088,"1,1,1,1,1,1,1,1,1,1","11_6_1,11_3_1,11_4_1,8_4_1,8_4_2,11_6_2,11_6_6,11_6_9,2_4_1,2_4_2",20,20
1596,15600,-1,5086,"0,1,1,1,1,0,1,1,1,1","8_9_1,8_9_2,8_9_3,11_2_2,8_9_4",16,20
1597,15600,-1,5086,"0,0,1,0,1,1,0,1,1,0","2_2_3,8_4_2,3_1_4,3_1_1,5_3_2,5_3_3,5_1_2,3_2_4,11_6_1,4_3_1",10,20
1598,15600,-1,5088,"1,1,1,1,1,1,1,1,1,1","2_2_3,8_4_2,8_4_3,8_4_1,8_4_5",20,20
1599,15600,-1,5086,"1,1,1,1,1,1,1,1,1,1","4_3_1,4_3_2,4_2_1,5_3_2,5_3_3,2_2_1,2_2_2,2_2_3",20,20
1600,15600,-1,5088,"1,1,1,1,1","2_4_6,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5",10,10
1601,15600,-1,5088,"1,1,1,1,1,1,1,1,1,1","2_4_1,2_4_2,2_5_3,2_4_3,2_4_4,2_4_5,2_4_6,2_1_1",20,20
1602,15600,-1,5086,"1,1,1,0,1,1,1,1,1,1","2_2_3,8_4_2,3_1_4,3_1_3,8_4_1,8_4_3",18,20
1603,15600,-1,5088,"1,1,1,1,1,1,1,1,1,1","3_1_1,7_1_1,3_1_2,11_4_1,2_2_2,5_1_2,6_3_1",20,20
1604,15600,-1,5078,"0,1,0,0,1,1,0,0,0,0","3_1_1,3_1_2,2_4_2,2_2_1,2_2_2,2_2_3,5_3_1,3_1_3,4_6_1,4_3_1",6,20
1605,15600,-1,5093,0,5_4_1,0,2
1606,15600,-1,5093,1,5_4_1,2,2
1607,15600,-1,5064,"1,0,1,1,1,1,1,1,1,1","8_4_3,8_4_5,8_4_1,8_4_2,1_1_2",18,20
1608,15600,-1,5064,"1,1,1,1,1,1,1,1,1,1","8_4_3,8_4_5,1_1_2,4_3_1,1_1_3",20,20
1609,15600,-1,5064,"1,1,1,1,1,0,0,1,1,1","8_4_3,8_4_5,1_1_2,1_1_3,4_3_1",16,20
1610,15600,-1,5064,"1,1,1,1,1,1,1",1_1_3,14,14
1611,15600,-1,5064,"1,1,1,1,1,1,1,1,1,1","8_4_3,8_4_5,1_1_2,4_3_1,5_3_2,5_3_3,4_2_1,1_1_1",20,20
1612,15600,-1,5064,"1,1,1,1,1,1,1,1,1,1","8_4_3,8_4_5,1_1_2,4_3_1,5_3_2,5_3_3,4_2_1,1_1_1",20,20
1613,15600,50051,5064,"1,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1614,15600,50052,5064,"0,0,0,1,1,1,1,1,1,1","6_3_2,6_3_1",14,20
1615,15600,50053,5064,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1616,15600,50054,5064,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1617,15600,50055,5064,"1,1,1,1,1,1,1,1,1,0","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1618,15600,50056,5064,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1619,15600,50059,5064,"1,1,1,0,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1620,15600,50056,5077,"1,0,1,1,0,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1621,15600,50051,5062,"1,1,1,0,1,1,1,1,0,1","4_7_1,4_7_4,6_3_2",16,20
1622,15600,50060,5064,"1,1,0,1,1,1,1,0,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",16,20
1623,15600,50059,5077,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1624,15600,50060,5077,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1625,15600,-1,5064,"0,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_4,11_4_5,7_2_1,11_3_1,11_6_1,7_5_4,7_5_2",18,20
1626,15600,50052,5062,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1627,15600,-1,5094,"1,1,0,0,0,1,1,0,1,0","8_4_3,1_1_2,4_3_1,4_3_2,4_2_1",10,20
1628,15600,-1,5077,"1,0,1,1,1,1,1,1,1,1","11_6_1,11_6_2,11_6_6,11_6_9,8_4_2,2_2_3,8_4_3,11_3_1,11_4_1,8_4_5",18,20
1629,15600,50053,5062,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1630,15600,-1,5077,"1,1,1","8_4_1,8_4_2,4_7_1",6,6
1631,15600,-1,5094,"1,1,1,1,1,0,1,1,1,1","1_1_2,4_3_1,4_3_2,4_2_1",18,20
1632,15600,-1,5094,"1,1,1,1,1,1,1,1,1,1","8_4_3,4_2_1,2_3_1,2_1_4,2_2_1,3_1_1",20,20
1633,15600,-1,5094,"1,1,1,1,1,1,1,1,1,1","8_4_3,4_2_1,2_2_1,2_3_1,2_1_4,3_1_1",20,20
1634,15600,-1,5094,"1,1,1,1,1,1,1,1,1,1","8_4_3,4_2_1,2_2_1,2_3_1,2_1_4,3_1_1",20,20
1635,15600,50054,5062,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1636,15600,-1,5077,"1,1,1,1,1,1,0,1,0,1","11_2_2,3_1_1,3_1_2,8_9_1,8_9_2,8_9_3,2_2_1,2_2_2,2_2_3,8_4_3,11_4_1,11_4_2,11_4_3,11_4_4,11_4_5,3_1_5,6_3_1",16,20
1637,15600,50055,5062,"1,1,1,1,1,1,1,1,0,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1638,15600,-1,5077,"1,1,1,1,1,1,0,1,1,0","11_4_1,11_4_2,11_4_3,11_4_4,11_4_5,11_3_1,11_6_1",16,20
1639,15600,-1,5077,"1,1,1,1,1,1,1,1,0,1","11_6_1,11_6_2,11_6_6,11_6_9,11_2_1,11_3_1,11_4_1",18,20
1640,15600,-1,5090,"1,0,1,1,0,1,1,1,0","2_2_1,2_2_2,2_2_3,8_4_2,2_1_1,4_6_2,4_2_3",12,18
1641,15600,-1,5090,"1,1,1,1,1,0,1,0,1,1","2_2_1,2_2_2,2_2_3,4_6_2,4_2_1,4_2_3,2_3_5",16,20
1642,15600,50056,5062,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1643,15600,50059,5062,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1644,15600,50060,5062,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1645,15600,-1,5062,"0,1,1,1,1,1,1,0,1,1","11_3_1,11_4_1,11_6_1,4_3_1,4_3_2,4_2_1,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6",16,20
1646,15600,-1,5062,"1,1,1,1,1,1,1,1,0,1","11_4_1,11_4_2,11_4_3,11_4_4,11_4_5,11_6_1,11_6_2,11_6_6,11_6_9,2_4_1,2_4_2",18,20
1647,15600,-1,5090,"0,1,1,1,1,1,1,1,1,0","5_3_3,4_6_1,3_1_1,3_1_2,3_1_3,5_3_1,8_4_3,8_4_2,3_2_1",16,20
1648,15600,-1,5062,"1,1,1,1,1,1,1,1,1,0","11_6_1,11_6_2,11_6_6,11_6_9,2_4_6,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,5_2_1,5_3_1,4_6_2,5_1_3",18,20
1649,15600,50051,5090,"0,1,1,1,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1650,15600,50051,5095,"0,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1651,15600,50052,5095,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1652,15600,50052,5095,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1653,15600,50051,5103,"0,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1654,15600,50052,5103,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1655,15600,50052,5090,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1656,15600,50053,5103,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1657,15600,50053,5095,"1,1,0,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1658,15600,50053,5095,"1,1,0,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1659,15600,-1,5090,"1,1,1,1,1,1,0,1,1,0","5_3_2,5_3_3,5_3_1,4_7_1",16,20
1660,15600,50054,5103,"1,1,1,0,0,0,1,1,0,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",10,20
1661,15600,50054,5095,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1662,15600,50055,5103,"1,0,1,1,1,1,1,1,1,0","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1663,15600,50056,5103,"1,0,1,1,0,1,0,1,0,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",12,20
1664,15600,50055,5095,"0,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1665,15600,50056,5095,"1,1,1,1,1,0,1,0,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1666,15600,50059,5103,"1,1,0,0,0,1,0,1,1,0","7_5_2,7_1_2,7_2_1,7_4_1",10,20
1667,15600,50060,5103,"0,0,1,0,1,1,1,1,0,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",12,20
1668,15600,50059,5095,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1669,15600,50060,5095,"1,0,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",18,20
1670,15600,-1,5087,"1,0,1,0,1,1,1,1,1,1","3_1_1,3_1_3,2_2_1,2_2_2,2_2_3,2_4_1,3_1_2,3_1_5",16,20
1671,15600,-1,5087,"1,1,0,1,1,1,1,1,1,1","2_2_1,2_2_2,2_2_3,2_1_1,8_4_2,2_3_5",18,20
1672,15600,-1,5087,"1,1,1,1","2_1_1,2_2_1,2_2_3,2_5_3,2_4_1",8,8
1673,15600,50051,5087,"1,1,1,1,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1674,15600,50052,5087,"1,0,0,1,1,0,1,1,1,1","6_3_2,6_3_1",14,20
